Loan_ID,Borrower_ID,Group_ID,Facility_ID,Portfolio_ID,Borrower_Name,Sector,Geography,Customer_Type,Credit_Rating_Internal,Credit_Rating_External,Low_Credit_Risk_Flag,Loan_Amount_Original,Loan_Amount_Outstanding,Currency,Product_Type,Drawdown_Date,Maturity_Date,Remaining_Term,Interest_Rate_Type,Interest_Rate,Effective_Interest_Rate,Repayment_Type,Repayment_Schedule,PD_12m,PD_Lifetime,LGD,EAD,SICR_Flag,Stage,Default_Flag,Days_Past_Due,Forbearance_Flag,Collateral_Value,Collateral_Type,Guarantee_Amount,Recovery_Strategy,Impairment_Allowance,Impairment_Model_Version,Date_Stage_Changed,ECL_Amount_12m,ECL_Amount_Lifetime,ECL_Scenario_Weights
LN00360,BR00360,GRP035,FAC0089,PORT5,Borrower_360,Healthcare,Brazil,Retail,A1,CCC,1,855665.81,464183.81,BRL,Term Loan,1/30/21,12/24/23,-577,Variable,0.0423,0.0577,Amortizing,Quarterly,0.0782,0.2422,0.61,464183.81,1,2,0,60,0,148273.29,Real Estate,111150.76,Legal Action,68579.44,v1.0,5/9/22,22142.5,68579.44,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00361,BR00361,GRP008,FAC0029,PORT2,Borrower_361,Banking,Germany,Retail,C1,A,1,164428.98,136094.96,USD,Term Loan,10/16/19,12/13/22,-953,Fixed,0.1025,0.0943,Bullet,Annually,0.1207,0.3025,0.54,136094.96,1,2,0,60,0,73850.37,Receivables,61352.6,Sell Collateral,22231.11,v3.0,10/21/20,8870.4,22231.11,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00362,BR00362,GRP017,FAC0092,PORT2,Borrower_362,Manufacturing,UK,Corporate,A2,A,1,167215.63,139397.08,INR,Term Loan,8/14/22,12/31/25,161,Variable,0.1278,0.0544,Bullet,Annually,0.1578,0.3304,0.64,139397.08,1,2,0,30,0,60247.59,Guarantee,34797.05,Legal Action,29476.35,v1.0,6/5/24,14077.99,29476.35,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00363,BR00363,GRP025,FAC0054,PORT9,Borrower_363,Construction,Brazil,Corporate,B2,BB,0,772184.71,522231.9,EUR,Term Loan,6/6/16,6/13/18,-2597,Variable,0.04,0.0424,Revolving,Annually,0.2522,0.3744,0.52,522231.9,1,3,1,60,0,485385.52,Receivables,246501.36,Legal Action,101672.28,v3.0,9/3/16,68487.58,101672.28,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00364,BR00364,GRP050,FAC0018,PORT5,Borrower_364,Construction,UK,Corporate,B2,AA,1,22808.78,22739.27,EUR,Term Loan,8/21/17,8/30/20,-1788,Fixed,0.1196,0.1129,Bullet,Quarterly,0.0184,0.1522,0.68,22739.27,0,1,0,0,0,9423.44,Inventory,677.37,Restructure,2353.42,v3.0,1/7/20,284.51,2353.42,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00365,BR00365,GRP005,FAC0002,PORT10,Borrower_365,Construction,UK,Retail,B2,B,1,707373.73,588091.89,BRL,Term Loan,3/3/19,6/20/20,-1859,Variable,0.0864,0.0327,Revolving,Semi-Annually,0.0461,0.2217,0.64,588091.89,0,1,0,0,0,100618.97,Inventory,107398.58,Restructure,83443.18,v2.0,4/28/19,17351.06,83443.18,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00366,BR00366,GRP017,FAC0074,PORT9,Borrower_366,Banking,South Africa,Retail,B2,AA,1,883534,455956.16,USD,Term Loan,9/30/16,1/30/18,-2731,Variable,0.1474,0.1153,Bullet,Quarterly,0.3781,0.5036,0.41,455956.16,1,3,1,0,0,337528.88,Inventory,103569.65,Restructure,94144,v1.0,4/18/17,70682.78,94144,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00367,BR00367,GRP013,FAC0035,PORT2,Borrower_367,Manufacturing,USA,SME,C1,CCC,0,612981.74,330154.8,USD,Term Loan,1/22/17,3/12/21,-1594,Fixed,0.0639,0.0448,Revolving,Monthly,0.3493,0.4709,0.61,330154.8,1,3,1,120,0,225159.79,Real Estate,132613.16,Legal Action,94836.64,v3.0,2/13/17,70347.07,94836.64,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00368,BR00368,GRP021,FAC0012,PORT5,Borrower_368,Manufacturing,Germany,SME,B2,BB,1,203988.93,122569.39,INR,Term Loan,6/26/23,3/20/26,240,Variable,0.1469,0.0807,Revolving,Monthly,0.4653,0.5514,0.48,122569.39,1,3,1,0,0,17296.08,Guarantee,48428.74,Write-off,32440.69,v3.0,11/22/24,27375.14,32440.69,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00369,BR00369,GRP041,FAC0012,PORT4,Borrower_369,Retail,South Africa,Corporate,A2,CCC,0,811344.45,466598.78,BRL,Term Loan,2/18/16,12/12/19,-2050,Variable,0.0837,0.0445,Bullet,Semi-Annually,0.2977,0.405,0.22,466598.78,1,3,1,90,0,79731.27,Guarantee,159197.43,Sell Collateral,41573.95,v3.0,7/19/18,30559.42,41573.95,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00370,BR00370,GRP001,FAC0019,PORT5,Borrower_370,Energy,USA,SME,A1,BBB,0,778691.5,540269.51,GBP,Term Loan,6/13/15,6/10/20,-1869,Fixed,0.0382,0.081,Revolving,Semi-Annually,0.1123,0.2539,0.68,540269.51,1,2,0,0,0,101389.91,Guarantee,268623.22,Restructure,93278.61,v1.0,6/13/16,41257.14,93278.61,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00371,BR00371,GRP024,FAC0037,PORT7,Borrower_371,Construction,Brazil,Corporate,A2,BBB,0,272785.22,200941.91,BRL,Term Loan,12/20/22,7/20/26,362,Variable,0.0748,0.1146,Revolving,Annually,0.1355,0.317,0.66,200941.91,1,2,0,120,0,108394.72,Receivables,97625.68,Write-off,42041.07,v2.0,3/17/23,17970.24,42041.07,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00372,BR00372,GRP025,FAC0060,PORT2,Borrower_372,Banking,India,SME,C1,CCC,0,75917.5,67968.58,USD,Term Loan,12/17/21,7/27/26,369,Fixed,0.1178,0.0442,Amortizing,Annually,0.3529,0.487,0.35,67968.58,1,3,1,10,0,11261.09,Cash,13569.26,Write-off,11585.24,v2.0,4/28/22,8395.14,11585.24,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00373,BR00373,GRP037,FAC0005,PORT10,Borrower_373,Construction,USA,SME,B2,BBB,1,996509.47,740553.53,EUR,Term Loan,7/23/18,6/23/21,-1491,Fixed,0.1443,0.1154,Revolving,Annually,0.3541,0.4755,0.47,740553.53,1,3,1,30,0,216332.81,Guarantee,53880.38,Sell Collateral,165502.61,v3.0,7/18/19,123248.1,165502.61,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00374,BR00374,GRP006,FAC0055,PORT6,Borrower_374,Banking,UK,Retail,B1,BBB,0,87873.87,61734.4,BRL,Term Loan,12/9/15,9/24/17,-2859,Fixed,0.1459,0.0903,Amortizing,Semi-Annually,0.1562,0.313,0.46,61734.4,1,2,0,60,0,52319.54,Receivables,8008.41,Write-off,8888.52,v1.0,7/5/17,4435.74,8888.52,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00375,BR00375,GRP010,FAC0059,PORT3,Borrower_375,Construction,Germany,Retail,B2,A,0,214588.78,184838.59,USD,Term Loan,10/13/23,2/16/28,938,Variable,0.1432,0.0969,Bullet,Annually,0.2935,0.3652,0.67,184838.59,1,3,1,120,0,71137.67,Receivables,68087.08,Restructure,45227.05,v1.0,1/2/25,36347.58,45227.05,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00376,BR00376,GRP024,FAC0047,PORT1,Borrower_376,Banking,Germany,Corporate,A1,B,0,431772.59,333778.83,INR,Term Loan,5/13/23,5/31/25,-53,Variable,0.0792,0.0472,Amortizing,Annually,0.0914,0.198,0.3,333778.83,1,2,0,30,0,320292.17,Receivables,113422.76,Sell Collateral,19826.46,v1.0,11/9/23,9152.22,19826.46,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00377,BR00377,GRP040,FAC0013,PORT2,Borrower_377,Manufacturing,USA,Corporate,A1,BB,0,385659.06,299416.74,USD,Term Loan,2/23/20,7/19/23,-735,Variable,0.12,0.092,Revolving,Monthly,0.0897,0.2051,0.62,299416.74,1,2,0,30,0,106270.05,Inventory,65496.46,Restructure,38074.43,v3.0,10/8/21,16651.76,38074.43,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00378,BR00378,GRP042,FAC0091,PORT7,Borrower_378,Manufacturing,Germany,Retail,C1,A,1,238421.78,173407.72,ZAR,Term Loan,9/19/19,11/25/21,-1336,Variable,0.0669,0.0616,Amortizing,Quarterly,0.1967,0.276,0.68,173407.72,1,2,0,60,0,89747.58,Real Estate,68821.29,Write-off,32545.16,v1.0,10/4/19,23194.32,32545.16,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00379,BR00379,GRP013,FAC0079,PORT7,Borrower_379,Manufacturing,Brazil,SME,A2,B,0,794699.93,731429.75,ZAR,Term Loan,4/18/15,2/25/17,-3070,Fixed,0.0784,0.1194,Amortizing,Quarterly,0.2643,0.4255,0.68,731429.75,1,3,1,30,0,713978.78,Inventory,88441.24,Legal Action,211631.88,v1.0,8/25/15,131455.48,211631.88,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00380,BR00380,GRP001,FAC0081,PORT10,Borrower_380,Retail,USA,Corporate,C1,AAA,0,638812.25,569910.37,USD,Term Loan,8/27/20,4/26/22,-1184,Fixed,0.148,0.059,Revolving,Semi-Annually,0.4231,0.5672,0.28,569910.37,1,3,1,30,0,70142.41,Cash,26573.33,Legal Action,90510.89,v3.0,4/11/21,67516.14,90510.89,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00381,BR00381,GRP038,FAC0014,PORT2,Borrower_381,Construction,Brazil,Retail,A1,AA,1,544708.88,339150.57,EUR,Term Loan,5/1/18,5/31/20,-1879,Fixed,0.0393,0.1141,Amortizing,Quarterly,0.3922,0.5601,0.34,339150.57,1,3,1,30,0,228773.31,Inventory,106397.98,Restructure,64585.8,v2.0,5/23/18,45225.05,64585.8,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00382,BR00382,GRP012,FAC0085,PORT10,Borrower_382,Healthcare,Brazil,Retail,A1,A,0,496786.95,403808.99,INR,Term Loan,8/22/19,1/18/21,-1647,Fixed,0.049,0.0706,Revolving,Semi-Annually,0.113,0.226,0.52,403808.99,1,2,0,30,0,148956.85,Real Estate,32527.55,Legal Action,47455.63,v3.0,9/21/19,23727.82,47455.63,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00383,BR00383,GRP009,FAC0035,PORT5,Borrower_383,Construction,UK,Retail,B1,B,0,527635.02,464572.34,GBP,Term Loan,1/4/21,2/20/22,-1249,Variable,0.1194,0.0425,Amortizing,Annually,0.116,0.2207,0.21,464572.34,1,2,0,10,0,335626.36,Receivables,19382.6,Write-off,21531.53,v1.0,5/12/21,11316.98,21531.53,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00384,BR00384,GRP047,FAC0063,PORT7,Borrower_384,Construction,India,Corporate,B1,CCC,0,693316.31,654253.1,USD,Term Loan,12/9/16,1/18/19,-2378,Variable,0.0815,0.0829,Revolving,Semi-Annually,0.1477,0.2566,0.6,654253.1,1,2,0,90,0,186624.8,Guarantee,54189.53,Restructure,100728.81,v2.0,5/29/17,57979.91,100728.81,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00385,BR00385,GRP023,FAC0032,PORT2,Borrower_385,Retail,South Africa,SME,B1,AA,0,268002.39,188915.99,USD,Term Loan,5/19/15,3/31/19,-2306,Fixed,0.0682,0.0462,Bullet,Semi-Annually,0.3059,0.4875,0.21,188915.99,1,3,1,90,0,153363.27,Cash,30479.82,Write-off,19340.27,v3.0,3/7/17,12135.77,19340.27,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00386,BR00386,GRP005,FAC0074,PORT7,Borrower_386,Healthcare,India,SME,B1,AA,1,84910.44,54496.13,INR,Term Loan,8/10/17,10/3/21,-1389,Variable,0.0356,0.0847,Amortizing,Annually,0.114,0.1966,0.34,54496.13,1,2,0,90,0,47625.33,Real Estate,24069.85,Restructure,3642.74,v2.0,7/26/18,2112.27,3642.74,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00387,BR00387,GRP009,FAC0052,PORT1,Borrower_387,Energy,Brazil,Retail,B1,B,1,599347.67,370523.3,INR,Term Loan,9/29/21,7/29/24,-359,Fixed,0.1296,0.0818,Amortizing,Semi-Annually,0.0204,0.0731,0.59,370523.3,0,1,0,0,0,191039.84,Guarantee,860.91,Sell Collateral,15980.3,v2.0,12/27/23,4459.62,15980.3,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00388,BR00388,GRP024,FAC0080,PORT2,Borrower_388,Manufacturing,UK,Retail,A1,AA,1,779121.17,581932.85,GBP,Term Loan,11/23/15,1/5/20,-2026,Variable,0.0572,0.0744,Bullet,Quarterly,0.0331,0.1279,0.69,581932.85,0,1,0,0,0,535043.4,Guarantee,186537.74,Restructure,51356.16,v3.0,3/9/16,13290.76,51356.16,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00389,BR00389,GRP009,FAC0075,PORT8,Borrower_389,Manufacturing,UK,SME,A2,CCC,0,128587.53,125189.27,INR,Term Loan,11/29/17,2/25/19,-2340,Variable,0.1102,0.1031,Revolving,Quarterly,0.0468,0.1462,0.51,125189.27,0,1,0,0,0,31711.04,Receivables,16895.05,Write-off,9334.36,v3.0,8/6/18,2988.02,9334.36,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00390,BR00390,GRP048,FAC0027,PORT2,Borrower_390,Manufacturing,India,Retail,A2,AAA,0,777191.09,576173.07,INR,Term Loan,2/23/18,12/13/20,-1683,Variable,0.0526,0.0803,Bullet,Semi-Annually,0.055,0.2199,0.24,576173.07,1,2,0,120,0,399594.86,Cash,251462.77,Sell Collateral,30408.11,v2.0,9/9/20,7605.48,30408.11,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00391,BR00391,GRP013,FAC0009,PORT5,Borrower_391,Construction,UK,Corporate,B1,CCC,0,850850.84,470376.07,USD,Term Loan,5/8/22,3/18/24,-492,Fixed,0.0853,0.1081,Bullet,Monthly,0.0737,0.2612,0.69,470376.07,1,2,0,60,0,377250.52,Cash,120760.6,Restructure,84774.94,v2.0,11/15/22,23920.03,84774.94,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00392,BR00392,GRP033,FAC0043,PORT1,Borrower_392,Construction,Germany,SME,A1,AAA,0,486715.62,372552.92,ZAR,Term Loan,12/28/17,2/24/19,-2341,Variable,0.0533,0.0688,Bullet,Annually,0.1825,0.2502,0.24,372552.92,1,2,0,90,0,205638.54,Cash,28056.97,Sell Collateral,22371.06,v3.0,11/4/18,16317.82,22371.06,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00393,BR00393,GRP018,FAC0029,PORT10,Borrower_393,Healthcare,South Africa,SME,B2,BBB,1,444894.03,373969.14,ZAR,Term Loan,7/14/20,6/10/24,-408,Variable,0.0894,0.0818,Bullet,Quarterly,0.3267,0.5205,0.65,373969.14,1,3,1,10,1,216497.67,Guarantee,44645.77,Sell Collateral,126523.11,v3.0,11/17/23,79414.22,126523.11,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00394,BR00394,GRP022,FAC0059,PORT3,Borrower_394,Manufacturing,South Africa,SME,B2,A,1,112357.72,84450.32,GBP,Term Loan,3/25/18,3/31/19,-2306,Fixed,0.0505,0.0453,Bullet,Semi-Annually,0.3532,0.4747,0.54,84450.32,1,3,1,30,0,21110.97,Inventory,28774.02,Restructure,21647.83,v2.0,7/29/18,16107.04,21647.83,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00395,BR00395,GRP048,FAC0043,PORT8,Borrower_395,Construction,South Africa,SME,C1,A,0,64272.99,32695.38,GBP,Term Loan,4/19/20,11/29/21,-1332,Variable,0.0851,0.0432,Amortizing,Semi-Annually,0.3432,0.4368,0.28,32695.38,1,3,1,10,0,12232.72,Guarantee,1535.21,Write-off,3998.78,v1.0,1/20/21,3141.9,3998.78,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00396,BR00396,GRP028,FAC0047,PORT4,Borrower_396,Healthcare,USA,Retail,B2,B,1,733651.23,374428.91,GBP,Term Loan,9/9/22,8/7/26,380,Variable,0.1485,0.0328,Revolving,Quarterly,0.4895,0.6679,0.38,374428.91,1,3,1,120,0,271919.81,Guarantee,108132.11,Sell Collateral,95030.81,v2.0,11/17/24,69647.52,95030.81,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00397,BR00397,GRP023,FAC0037,PORT2,Borrower_397,Manufacturing,India,Corporate,A2,BBB,0,946361.17,603895.36,BRL,Term Loan,8/10/21,12/11/24,-224,Variable,0.1049,0.0851,Revolving,Quarterly,0.1034,0.2403,0.37,603895.36,1,2,0,120,0,307699.73,Guarantee,130882.13,Write-off,53692.94,v2.0,12/20/21,23103.83,53692.94,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00398,BR00398,GRP004,FAC0033,PORT3,Borrower_398,Banking,Germany,Corporate,C1,AA,0,35280.55,18362.7,ZAR,Term Loan,12/20/23,8/14/26,387,Variable,0.0471,0.0305,Revolving,Quarterly,0.1487,0.2877,0.44,18362.7,1,2,0,0,0,15621.13,Inventory,3234.18,Restructure,2324.5,v2.0,7/31/24,1201.43,2324.5,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00399,BR00399,GRP037,FAC0056,PORT6,Borrower_399,Energy,UK,Corporate,A2,A,1,934276.07,583328.58,BRL,Term Loan,5/12/15,1/5/19,-2391,Fixed,0.0661,0.0535,Bullet,Semi-Annually,0.3425,0.4504,0.25,583328.58,1,3,1,60,0,221467.82,Receivables,88089.22,Write-off,65682.8,v3.0,5/21/16,49947.51,65682.8,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00400,BR00400,GRP002,FAC0072,PORT1,Borrower_400,Construction,USA,Retail,C1,A,0,114121.45,87107.27,BRL,Term Loan,3/20/19,8/30/22,-1058,Variable,0.0453,0.0685,Revolving,Semi-Annually,0.3501,0.4757,0.43,87107.27,1,3,1,120,0,40873.58,Real Estate,18314.55,Write-off,17817.88,v1.0,6/22/21,13113.39,17817.88,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00401,BR00401,GRP019,FAC0073,PORT8,Borrower_401,Healthcare,Germany,Retail,A1,B,0,473551.66,417434.73,BRL,Term Loan,7/7/22,7/19/23,-735,Fixed,0.1142,0.0885,Revolving,Quarterly,0.2638,0.4397,0.61,417434.73,1,3,1,0,1,78335.45,Receivables,69603.79,Write-off,111963.09,v1.0,10/29/22,67172.76,111963.09,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00402,BR00402,GRP010,FAC0078,PORT2,Borrower_402,Energy,USA,Retail,A2,AAA,0,855210.58,556268.39,BRL,Term Loan,7/30/22,3/1/27,586,Variable,0.0769,0.0861,Bullet,Semi-Annually,0.1623,0.3607,0.6,556268.39,1,2,0,0,0,89240.95,Inventory,55821.5,Write-off,120387.6,v1.0,11/23/23,54169.42,120387.6,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00403,BR00403,GRP033,FAC0095,PORT9,Borrower_403,Retail,India,SME,B1,A,0,825252.73,693757.14,BRL,Term Loan,2/17/21,8/4/23,-719,Variable,0.0741,0.0428,Amortizing,Annually,0.4311,0.5737,0.21,693757.14,1,3,1,60,1,219653.02,Inventory,258285.26,Restructure,83581.78,v2.0,4/19/22,62806.53,83581.78,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00404,BR00404,GRP023,FAC0018,PORT8,Borrower_404,Healthcare,India,SME,A1,AA,0,47411.25,34541.05,BRL,Term Loan,10/7/19,8/5/21,-1448,Fixed,0.0719,0.0891,Revolving,Annually,0.2865,0.3382,0.53,34541.05,1,3,1,30,1,31684.42,Receivables,7676.39,Restructure,6191.35,v1.0,3/10/20,5244.89,6191.35,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00405,BR00405,GRP031,FAC0049,PORT8,Borrower_405,Energy,South Africa,Retail,C1,B,0,724824.93,485375.78,ZAR,Term Loan,12/12/18,8/16/23,-707,Variable,0.0455,0.1131,Amortizing,Semi-Annually,0.3604,0.5284,0.53,485375.78,1,3,1,30,0,415187.02,Receivables,16553.77,Write-off,135930.46,v1.0,3/14/19,92712.6,135930.46,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00406,BR00406,GRP012,FAC0094,PORT7,Borrower_406,Construction,USA,Retail,C1,A,1,247070.22,205718.2,ZAR,Term Loan,5/1/15,3/21/17,-3046,Fixed,0.083,0.1028,Amortizing,Monthly,0.2547,0.4066,0.69,205718.2,1,3,1,30,0,64380.64,Cash,75359.42,Sell Collateral,57715.06,v1.0,8/3/16,36153.53,57715.06,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00407,BR00407,GRP034,FAC0025,PORT2,Borrower_407,Energy,USA,Corporate,A1,AA,1,989093.45,778307.58,EUR,Term Loan,3/27/19,12/23/20,-1673,Fixed,0.0731,0.0503,Amortizing,Monthly,0.1079,0.1958,0.54,778307.58,1,2,0,60,0,381881.83,Guarantee,288812.01,Legal Action,82292.02,v3.0,9/17/20,45348.87,82292.02,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00408,BR00408,GRP005,FAC0073,PORT2,Borrower_408,Retail,Brazil,SME,A1,AAA,0,835754.85,656222.2,USD,Term Loan,7/25/20,8/18/22,-1070,Variable,0.0327,0.1021,Amortizing,Semi-Annually,0.2421,0.3449,0.63,656222.2,1,3,1,90,0,435025.2,Inventory,144000.76,Sell Collateral,142588.55,v1.0,1/2/21,100088.98,142588.55,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00409,BR00409,GRP017,FAC0084,PORT1,Borrower_409,Manufacturing,Germany,SME,B1,AA,0,543735.33,337496.08,USD,Term Loan,3/25/18,8/25/19,-2159,Fixed,0.0545,0.0928,Revolving,Semi-Annually,0.2637,0.4054,0.23,337496.08,1,3,1,30,0,176807.73,Real Estate,18709.85,Legal Action,31468.81,v2.0,6/7/18,20469.47,31468.81,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00410,BR00410,GRP036,FAC0062,PORT3,Borrower_410,Banking,South Africa,Retail,A1,AAA,0,709029.01,625921.67,EUR,Term Loan,4/28/21,9/28/25,67,Variable,0.0818,0.0838,Amortizing,Quarterly,0.0273,0.2245,0.67,625921.67,0,1,0,0,0,107992.86,Real Estate,191667.43,Restructure,94148.01,v1.0,8/29/25,11448.73,94148.01,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00411,BR00411,GRP036,FAC0018,PORT2,Borrower_411,Construction,USA,Corporate,B1,A,1,543502.14,505537.01,INR,Term Loan,10/8/23,11/12/25,112,Fixed,0.0586,0.064,Bullet,Monthly,0.3442,0.5049,0.39,505537.01,1,3,1,90,0,369650.69,Cash,31656.07,Write-off,99545.8,v3.0,4/9/25,67862.28,99545.8,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00412,BR00412,GRP016,FAC0038,PORT3,Borrower_412,Energy,India,SME,A1,B,1,991119.96,502943.11,GBP,Term Loan,5/15/21,8/16/22,-1072,Fixed,0.0894,0.0554,Revolving,Semi-Annually,0.3627,0.5346,0.42,502943.11,1,3,1,0,1,322977.2,Cash,78993.72,Write-off,112926.82,v3.0,10/16/21,76615.34,112926.82,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00413,BR00413,GRP032,FAC0036,PORT2,Borrower_413,Retail,UK,Corporate,A2,A,0,306829.75,253693.57,EUR,Term Loan,2/11/19,3/16/23,-860,Fixed,0.0747,0.0612,Bullet,Monthly,0.2682,0.3583,0.25,253693.57,1,3,1,120,0,242406.01,Cash,52112.95,Write-off,22724.6,v3.0,8/28/21,17010.15,22724.6,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00414,BR00414,GRP025,FAC0050,PORT8,Borrower_414,Manufacturing,UK,Retail,B2,AA,0,508929.34,263054.43,BRL,Term Loan,4/12/16,5/25/17,-2981,Fixed,0.1092,0.1069,Bullet,Semi-Annually,0.1462,0.2538,0.23,263054.43,1,2,0,0,0,30767.8,Real Estate,50498.07,Sell Collateral,15355.54,v2.0,5/2/17,8845.47,15355.54,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00415,BR00415,GRP047,FAC0087,PORT5,Borrower_415,Energy,India,SME,C1,B,0,762107.17,510971.67,BRL,Term Loan,8/17/21,11/3/23,-628,Variable,0.0495,0.0977,Amortizing,Annually,0.4163,0.5314,0.66,510971.67,1,3,1,60,0,305543.04,Cash,206278.42,Legal Action,179210.03,v1.0,5/31/22,140393.55,179210.03,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00416,BR00416,GRP017,FAC0084,PORT10,Borrower_416,Manufacturing,USA,SME,C1,B,0,951947.89,516687.27,GBP,Term Loan,12/20/23,10/16/28,1181,Fixed,0.0833,0.0335,Bullet,Annually,0.1325,0.2639,0.49,516687.27,1,2,0,30,0,176641.23,Real Estate,70855.88,Write-off,66813.35,v1.0,12/23/25,33545.92,66813.35,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00417,BR00417,GRP012,FAC0034,PORT5,Borrower_417,Banking,India,Retail,A2,B,1,847438.82,516023.51,BRL,Term Loan,5/20/20,12/16/24,-219,Fixed,0.0579,0.0849,Revolving,Monthly,0.0387,0.2295,0.34,516023.51,0,1,0,0,0,81345.5,Cash,81022.54,Write-off,40265.31,v3.0,2/28/22,6789.84,40265.31,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00418,BR00418,GRP016,FAC0045,PORT2,Borrower_418,Manufacturing,Brazil,SME,A1,BB,1,723010.54,383489.44,EUR,Term Loan,6/21/15,7/28/19,-2187,Variable,0.0984,0.1064,Revolving,Annually,0.3601,0.449,0.62,383489.44,1,3,1,30,1,53788.14,Real Estate,103626.78,Write-off,106755.79,v2.0,4/9/16,85618.62,106755.79,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00419,BR00419,GRP010,FAC0076,PORT1,Borrower_419,Manufacturing,Brazil,Retail,B1,BB,0,614827.41,418170.85,ZAR,Term Loan,4/12/15,2/8/18,-2722,Variable,0.1428,0.086,Amortizing,Monthly,0.4878,0.6724,0.69,418170.85,1,3,1,30,0,58606.44,Cash,33519.07,Write-off,194012.87,v3.0,9/19/15,140748.78,194012.87,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
